ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
7973,"Head of Policy and Public Affairs - BCS, the Chartered Institute for IT",,2024-07-29,2024-08-04,,Employment and earnings,5172,Dan Aldridge,Head of Policy and Public Affairs,,2024-07-05,True,"BCS, the Chartered Institute for IT",False,False,A Chartered Institute and professional body,3 Newbridge Square Swindon SN1 1BY,,https://interests-api.parliament.uk/api/v1/Interests/7973,,,,,,
9041,Councillor (Ward 8) - City of Edinburgh Council,,2024-08-02,2024-08-04,,Employment and earnings,5212,Dr Scott Arthur,Councillor (Ward 8),,,False,City of Edinburgh Council,False,False,Local Government,"High Street, Edinburgh, EH1 1YJ.",,https://interests-api.parliament.uk/api/v1/Interests/9041,,,,,,
9344,Senior Fellow - Centre for Social Justice,,2024-08-02,2024-08-04,,Employment and earnings,5303,Patrick Spencer,Senior Fellow,,2024-07-05,True,Centre for Social Justice,False,False,Think Tank,"Kings Building, Smith Square, SW1P 3HQ",,https://interests-api.parliament.uk/api/v1/Interests/9344,,,,,,
10097,Local Councillor - Chichester District Council,,2024-08-04,2024-08-04,,Employment and earnings,5335,Jess Brown-Fuller,Local Councillor,,,False,Chichester District Council,False,False,District Council,"East Pallant House, Chichester District Council, Chichester, PO19 1TY",,https://interests-api.parliament.uk/api/v1/Interests/10097,,,,,,
8764,District Councillor - Lewes District Council,,2024-08-01,2024-08-04,,Employment and earnings,5265,James MacCleary,District Councillor,,2027-05-06,True,Lewes District Council,False,False,,"6 High Street, Lewes, BN7 2AD",,https://interests-api.parliament.uk/api/v1/Interests/8764,,,,,,
6002,Strategy Consultant - Materials Processing Institute,,2024-07-10,2024-08-04,,Employment and earnings,5116,Chris McDonald,Strategy Consultant,,2024-07-04,True,Materials Processing Institute,False,False,Research and innovation organisation,"Eston Road, Middlesbrough TS6 6US",,https://interests-api.parliament.uk/api/v1/Interests/6002,,,,,,
7406,Screenwriter - Rochelle Stevens & Co Ltd,,2024-08-03,2024-08-04,,Employment and earnings,5254,Alison Hume,Screenwriter,,,False,Rochelle Stevens & Co Ltd,False,False,Writing Agent,"2 Terretts Place, Upper Street, London N1 1QZ",,https://interests-api.parliament.uk/api/v1/Interests/7406,,,,,,
8539,County Councillor - Kent County Council,,2024-07-31,2024-08-04,,Employment and earnings,5269,Dr Lauren Sullivan,County Councillor,2021-05-06,,False,Kent County Council,False,False,,"County Hall, Maidstone, Kent ME14 1XQ",,https://interests-api.parliament.uk/api/v1/Interests/8539,,,,,,
9035,Chair of Urban Water Management - Heriot-Watt University,,2024-08-02,2024-08-04,,Employment and earnings,5212,Dr Scott Arthur,Chair of Urban Water Management,,2024-07-18,True,Heriot-Watt University,False,False,Higher Education,"Edinburgh, EH14 4AS",,https://interests-api.parliament.uk/api/v1/Interests/9035,,,,,,
9333,Media Appearance - MBC Dubai - Al Arabiya,,2024-08-02,2024-08-04,,Employment and earnings,373,David Davis,Media Appearance,,,False,MBC Dubai - Al Arabiya,False,False,TV Channel,"MBC Building 3, Dubai Media City P.O.Box 72627 Dubai United Arab Emirates",,https://interests-api.parliament.uk/api/v1/Interests/9333,,,,,,
9483,Councillor - Somerset Council,,2024-08-04,2024-08-04,,Employment and earnings,4089,Tessa Munt,Councillor,,,False,Somerset Council,False,False,,"County Hall, Taunton, Somerset",,https://interests-api.parliament.uk/api/v1/Interests/9483,,,,,,
9240,Cameo video recordings - Baron App Inc (Cameo),,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Cameo video recordings,,,False,Baron App Inc (Cameo),False,False,,2045 W Grand Ave Suite B Chicago IL 60612,,https://interests-api.parliament.uk/api/v1/Interests/9240,,,,,,
10178,Employment Solicitor - Intel Corporation (UK) Ltd,,2024-08-04,2024-08-04,,Employment and earnings,5350,Ben Maguire,Employment Solicitor,,2024-08-09,True,Intel Corporation (UK) Ltd,False,False,Microchip design and manufacturing,"Pipers Way, Swindon SN3 1RJ",,https://interests-api.parliament.uk/api/v1/Interests/10178,,,,,,
7346,Councillor - London Borough of Ealing,,2024-08-01,2024-08-04,,Employment and earnings,5075,Deirdre Costigan,Councillor,,,False,London Borough of Ealing,False,False,,Ealing Town Hall W5 2BY,,https://interests-api.parliament.uk/api/v1/Interests/7346,,,,,,
7643,Local government councillor - London Borough of Hammersmith & Fulham,,2024-07-31,2024-08-04,,Employment and earnings,5344,Ben Coleman,Local government councillor,,,False,London Borough of Hammersmith & Fulham,False,False,London Borough Council,"Town Hall, King Street, Hammersmith, London W6 9JU",,https://interests-api.parliament.uk/api/v1/Interests/7643,,,,,,
8284,Councillor and Chief Whip - Camden Council,,2024-08-04,2024-08-04,,Employment and earnings,5217,Lloyd Hatton,Councillor and Chief Whip,,2024-07-12,True,Camden Council,False,False,,"London Borough of Camden, 5 Pancras Square, Kings Cross London, N1C 4AG",,https://interests-api.parliament.uk/api/v1/Interests/8284,,,,,,
7360,Councillor - Medway Council,,2024-08-04,2024-08-04,,Employment and earnings,5215,Naushabah Khan,Councillor,,,False,Medway Council,False,False,,"Gun Wharf, Dock Road, Chatham ME4 4TR",,https://interests-api.parliament.uk/api/v1/Interests/7360,,,,,,
7757,Employee - Prospect,,2024-07-29,2024-08-04,,Employment and earnings,5243,Andrew Pakes,Employee,,2024-07-05,True,Prospect,False,False,Trade union,"New Prospect House, 8 Leake Street, London SE1 7NN",,https://interests-api.parliament.uk/api/v1/Interests/7757,,,,,,
8141,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews - University of St Andrews",,2024-07-30,2024-08-04,2024-12-16,Employment and earnings,4434,Stephen Gethins,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",,2024-10-31,True,University of St Andrews,False,False,University,"North Street, St Andrews",,https://interests-api.parliament.uk/api/v1/Interests/8141,,,,,,
7074,Councillor - Isle of Wight Council,,2024-08-01,2024-08-04,,Employment and earnings,5255,Joe Robertson,Councillor,,,False,Isle of Wight Council,False,False,Local Authority,"County Hall, Newport, Isle of Wight",,https://interests-api.parliament.uk/api/v1/Interests/7074,,,,,,
10026,Councillor - Chesterfield Borough Council,,2024-08-04,2024-08-04,,Employment and earnings,5256,Jonathan Davies,Councillor,,,False,Chesterfield Borough Council,False,False,Local authority.,"Town Hall, Rose Hill, Chesterfield, Derbyshire S40 1LP.",,https://interests-api.parliament.uk/api/v1/Interests/10026,,,,,,
9521,Chair of Board of Trustees - Local Government Information Unit,,2024-08-02,2024-08-04,2024-10-12,Employment and earnings,5146,Michael Payne,Chair of Board of Trustees,,2024-10-15,True,Local Government Information Unit,False,True,Local government (not-for-profit) membership organisation.,"251-255 Pentonville Road, London N1 9NG",,https://interests-api.parliament.uk/api/v1/Interests/9521,,,,,,
8454,Director - PE487 Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5158,Rupert Lowe,Director,,,False,PE487 Ltd,False,True,Freeze drying pharma related business,"Biopharma House, Winnall Valley Road, Winchester, S023 0OL",,https://interests-api.parliament.uk/api/v1/Interests/8454,,,,,,
9233,Speaking engagement - AZ Liberty Network,,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Speaking engagement,,,False,AZ Liberty Network,False,False,,1835 E Elliot Road Suite 102 Tempe 85284,,https://interests-api.parliament.uk/api/v1/Interests/9233,,,,,,
8071,Party Representative - London Councils,,2024-08-02,2024-08-04,,Employment and earnings,5083,Bobby Dean,Party Representative,2023-07-18,2024-07-17,True,London Councils,False,False,Representative body of local authorities,"59 ½ Southwark Street, London SE1 0AL",,https://interests-api.parliament.uk/api/v1/Interests/8071,,,,,,
9835,Consultant - Clarity Legal Ltd,,2024-08-04,2024-08-04,,Employment and earnings,5231,Mr Adnan Hussain,Consultant,,,False,Clarity Legal Ltd,False,False,Rental company,"Unit 16A, Fort St, Blackburn BB1 5DP",,https://interests-api.parliament.uk/api/v1/Interests/9835,,,,,,
8042,Employee - Baxi Heating UK Limited,,2024-07-29,2024-08-04,,Employment and earnings,5186,Bradley Thomas,Employee,,2024-07-04,True,Baxi Heating UK Limited,False,False,Manufacturer of heating and cooling equipment,"Brooks House, Coventry Road, Warwick CV34 4LL",,https://interests-api.parliament.uk/api/v1/Interests/8042,,,,,,
9605,Self-employed barrister - London Borough of Camden Planning Department,,2024-08-03,2024-08-03,,Employment and earnings,5204,Sarah Sackman,Self-employed barrister,,2024-05-24,True,London Borough of Camden Planning Department,False,False,,"5 Pancras Square, London N1C 4AG",,https://interests-api.parliament.uk/api/v1/Interests/9605,,,,,,
9814,Editor - Millennium Steel Publishing,,2024-08-03,2024-08-03,,Employment and earnings,5116,Chris McDonald,Editor,,,False,Millennium Steel Publishing,True,False,Publishing scientific and technological journals for industry.,,,https://interests-api.parliament.uk/api/v1/Interests/9814,,,,,,
7878,Councillor - Manchester City Council,,2024-07-30,2024-08-03,,Employment and earnings,5128,Phil Brickell,Councillor,,2024-07-29,True,Manchester City Council,False,False,,"City of Manchester, Town Hall, Manchester M60 2JR",,https://interests-api.parliament.uk/api/v1/Interests/7878,,,,,,
6402,Freelance work as an Accountant and Business Consultant - Plumtree Hotels Ltd,,2024-08-03,2024-08-03,,Employment and earnings,5046,Andrew Ranger,Freelance work as an Accountant and Business Consultant,,,False,Plumtree Hotels Ltd,False,True,Management of hotels,"Dragon Hotel, Market Square, Montgomery, Powys SY15 6PA",,https://interests-api.parliament.uk/api/v1/Interests/6402,,,,,,
7875,NatWest Group PLC - NatWest Group PLC,,2024-08-01,2024-08-03,,Employment and earnings,5128,Phil Brickell,NatWest Group PLC,,2024-07-15,True,NatWest Group PLC,False,False,,"36 St Andrew Square, Edinburgh EH2 2YB",,https://interests-api.parliament.uk/api/v1/Interests/7875,,,,,,
5989,Barrister - Legal Aid Agency,,2024-08-03,2024-08-03,,Employment and earnings,5067,Tony Vaughan,Barrister,,,False,Legal Aid Agency,False,False,"Legal services provided by me to a lay client, who is assisted by the Agency.","102 Petty France, London SW1H 9AJ",,https://interests-api.parliament.uk/api/v1/Interests/5989,,,,,,
9883,Writer - Subscribers to my newsletter.,,2024-08-03,2024-08-03,,Employment and earnings,5076,Blair McDougall,Writer,,,False,Subscribers to my newsletter.,True,False,This payment is the aggregate subscription payments of around 50 subscribers to my newsletter.,,,https://interests-api.parliament.uk/api/v1/Interests/9883,,,,,,
9160,Chief Executive Officer - MCS Charitable Foundation,,2024-08-02,2024-08-02,,Employment and earnings,5320,Adrian Ramsay,Chief Executive Officer,,2024-07-05,True,MCS Charitable Foundation,False,False,"Charity advocating for decarbonising homes, heat and energy","First Floor, Violet 3, Sci-Tech Daresbury, Keckwick Lane, Chesire WA4 4AB",,https://interests-api.parliament.uk/api/v1/Interests/9160,,,,,,
7008,Borough Councillor & Deputy Leader of the Council (Deputy Leader up to 14 October 2024) - Gedling Borough Council,,2024-08-02,2024-08-02,2024-11-20,Employment and earnings,5146,Michael Payne,Borough Councillor & Deputy Leader of the Council (Deputy Leader up to 14 October 2024),,,False,Gedling Borough Council,False,False,,"Civic Centre, Arnot Hill Park, Arnold, Nottingham NG5 6LU",,https://interests-api.parliament.uk/api/v1/Interests/7008,,,,,,
9486,County Councillor - Nottinghamshire County Council,,2024-08-02,2024-08-02,,Employment and earnings,5146,Michael Payne,County Councillor,,,False,Nottinghamshire County Council,False,False,,"County Hall, Loughborough Road, West Bridgford, Nottinghamshire NG2 7PQ",,https://interests-api.parliament.uk/api/v1/Interests/9486,,,,,,
6326,Councillor for Cornwall Council - Cornwall Council,,2024-08-02,2024-08-02,,Employment and earnings,5279,Jayne Kirkham,Councillor for Cornwall Council,,,False,Cornwall Council,False,False,unitary council,"Cornwall Council, Treyew Road, Truro, Cornwall TR1 3AY",,https://interests-api.parliament.uk/api/v1/Interests/6326,,,,,,
6850,Unitary Councillor - Wiltshire Council,,2024-08-02,2024-08-02,,Employment and earnings,5214,Brian Mathew,Unitary Councillor,,,False,Wiltshire Council,False,False,,"County Hall, Bythesea road, Trowbridge, Wiltshire BA14 8JN",,https://interests-api.parliament.uk/api/v1/Interests/6850,,,,,,
8634,Chair (until 31 May 2024) and Board Member of City Regions Board LGA - Local Government Association,,2024-08-02,2024-08-02,,Employment and earnings,5271,Satvir Kaur,Chair (until 31 May 2024) and Board Member of City Regions Board LGA,,2024-07-31,True,Local Government Association,False,False,,"18 Smith Square, London SW1P 3HZ",,https://interests-api.parliament.uk/api/v1/Interests/8634,,,,,,
6542,Tribunal member for PSA (phone paid services/ofcom) - PSA - Phone Paid Services Authority,,2024-08-02,2024-08-02,2024-11-25,Employment and earnings,5111,Martin Wrigley,Tribunal member for PSA (phone paid services/ofcom),,2025-01-31,True,PSA - Phone Paid Services Authority,False,False,Telecoms regulator,"c/o Ofcom, Riverside House. 2a Southwark Bridge Road, London SE1 9HA",,https://interests-api.parliament.uk/api/v1/Interests/6542,,,,,,
8008,Project manager - The Zone Initiative Limited,,2024-08-02,2024-08-02,,Employment and earnings,5206,Elaine Stewart,Project manager,,2024-07-05,True,The Zone Initiative Limited,False,False,Local charity for children and young people,"12 High Main Street, Dalmellington KA67QN",,https://interests-api.parliament.uk/api/v1/Interests/8008,,,,,,
6397,Council Leader - Worthing Borough Council,,2024-08-02,2024-08-02,2024-09-15,Employment and earnings,5307,Dr Beccy Cooper,Council Leader,,2024-07-08,True,Worthing Borough Council,False,False,,"Town Hall, Chapel Rd, Worthing BN11 1HA",,https://interests-api.parliament.uk/api/v1/Interests/6397,,,,,,
9220,External Examiner - University College London,,2024-08-02,2024-08-02,,Employment and earnings,5212,Dr Scott Arthur,External Examiner,,2024-09-30,True,University College London,False,False,Higher Education,"Gower St, London WC1E 6BT",,https://interests-api.parliament.uk/api/v1/Interests/9220,,,,,,
6036,Employee (Teaching/Research) - Royal Holloway University,,2024-08-02,2024-08-02,,Employment and earnings,5288,Dr Al Pinkerton,Employee (Teaching/Research),2008-09-10,,False,Royal Holloway University,False,False,Higher Education institution,"Egham, Surrey TW20 0EX",,https://interests-api.parliament.uk/api/v1/Interests/6036,,,,,,
6136,Leader of Camden Council - Camden council,,2024-08-02,2024-08-02,,Employment and earnings,5305,Georgia Gould,Leader of Camden Council,,2024-07-11,True,Camden council,False,False,,"5 Pancras Square, London N1C 4AG",,https://interests-api.parliament.uk/api/v1/Interests/6136,,,,,,
7612,Head of Campaigns and External Affairs - Enable,,2024-07-26,2024-08-02,,Employment and earnings,5253,Richard Baker,Head of Campaigns and External Affairs,,2024-07-05,True,Enable,False,False,Disability third sector organisation.,"Inspire House, 3 Renshaw Place, Eurocentral, Lanarkshire ML1 4UF",,https://interests-api.parliament.uk/api/v1/Interests/7612,,,,,,
6095,Local government officer - Lancashire County Council,,2024-08-02,2024-08-02,,Employment and earnings,5228,Maya Ellis,Local government officer,,2024-07-05,True,Lancashire County Council,False,False,,"County Hall, Preston PR1 8RL",,https://interests-api.parliament.uk/api/v1/Interests/6095,,,,,,
8967,Company director - Open Door Property Ltd,,2024-08-02,2024-08-02,,Employment and earnings,5047,James Naish,Company director,,,False,Open Door Property Ltd,False,True,Property sales and consulting,"Office 5 Rec 2, Retford Enterprise Centre, Randall Way, Retford, DN22 7GR",,https://interests-api.parliament.uk/api/v1/Interests/8967,,,,,,
7629,Project Manager - Rolls-Royce Civil Aerospace,,2024-08-02,2024-08-02,,Employment and earnings,5176,Baggy Shanker,Project Manager,,2024-06-30,True,Rolls-Royce Civil Aerospace,False,False,,"Victory Road, Derby DE24 9HX",,https://interests-api.parliament.uk/api/v1/Interests/7629,,,,,,
9298,Senior Advisor - Oceana,,2024-08-02,2024-08-02,,Employment and earnings,5353,Anna Gelderd,Senior Advisor,,2024-07-05,True,Oceana,False,False,Conservation Charity,"C/O Bates Wells & Braithwaite, 10 Queen Street Place, London EC4R 1BE",,https://interests-api.parliament.uk/api/v1/Interests/9298,,,,,,
6378,Solicitor - DAC Beachcroft LLP,,2024-08-02,2024-08-02,,Employment and earnings,5349,Alex McIntyre,Solicitor,,2024-07-04,True,DAC Beachcroft LLP,False,False,Solicitors Firm,"The Walbrook Building, 25 Walbrook, London EC4N 8AF",,https://interests-api.parliament.uk/api/v1/Interests/6378,,,,,,
6764,Elected county councillor - Oxfordshire County Council,,2024-08-02,2024-08-02,,Employment and earnings,5346,Calum Miller,Elected county councillor,,,False,Oxfordshire County Council,False,False,,"New Road, Oxford OX1 1ND",,https://interests-api.parliament.uk/api/v1/Interests/6764,,,,,,
7633,Local Authority Councillor - Derby City Council,,2024-08-02,2024-08-02,,Employment and earnings,5176,Baggy Shanker,Local Authority Councillor,2008-05-04,,False,Derby City Council,False,False,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",,https://interests-api.parliament.uk/api/v1/Interests/7633,,,,,,
6646,Councillor - Merton Council,,2024-08-02,2024-08-02,,Employment and earnings,5321,Mr Paul Kohler,Councillor,,,False,Merton Council,False,False,,"Merton Civic Centre, London Road, Morden SM4 5DX",,https://interests-api.parliament.uk/api/v1/Interests/6646,,,,,,
7333,Senior Parliamentary Assistant - John Spellar MP - IPSA,,2024-08-02,2024-08-02,,Employment and earnings,5266,Mike Tapp,Senior Parliamentary Assistant - John Spellar MP,,2024-07-05,True,IPSA,False,False,,"85 Strand, Marylebone WC2R 0DW",,https://interests-api.parliament.uk/api/v1/Interests/7333,,,,,,
6762,"Teaching and researching - Blavatnik School of Government, Oxford University",,2024-08-02,2024-08-02,,Employment and earnings,5346,Calum Miller,Teaching and researching,,2024-07-15,True,"Blavatnik School of Government, Oxford University",False,False,,"Radcliffe Observatory Quarter, Woodstock Road, Oxford OX2 6GG",,https://interests-api.parliament.uk/api/v1/Interests/6762,,,,,,
6581,Associate Lecturer - The Open University,,2024-08-01,2024-08-01,,Employment and earnings,5122,Manuela Perteghella,Associate Lecturer,,2024-08-23,True,The Open University,False,False,"University, higher education institution","Walton Hall, Milton Keynes MK7 6AA",,https://interests-api.parliament.uk/api/v1/Interests/6581,,,,,,
7413,Executive Director - International Rescue Committee UK,,2024-08-01,2024-08-01,,Employment and earnings,5341,Laura Kyrke-Smith,Executive Director,,2024-07-05,True,International Rescue Committee UK,False,True,,"100 Wood Street, London EC2V 7AN",,https://interests-api.parliament.uk/api/v1/Interests/7413,,,,,,
6152,Councillor - Mid Sussex District Council,,2024-08-01,2024-08-01,,Employment and earnings,5283,Alison Bennett,Councillor,,,False,Mid Sussex District Council,False,False,,"Oaklands Rd, Haywards Heath RH16 1SS",,https://interests-api.parliament.uk/api/v1/Interests/6152,,,,,,
7072,Governance Advisor - Dementia UK,,2024-08-01,2024-08-01,,Employment and earnings,5255,Joe Robertson,Governance Advisor,,2024-07-05,True,Dementia UK,False,False,UK Charity,"1 Aldgate, London EC3N 1RE",,https://interests-api.parliament.uk/api/v1/Interests/7072,,,,,,
6428,Local Authority Councillor - Glasgow City Council,,2024-08-01,2024-08-01,2024-10-14,Employment and earnings,5190,Patricia Ferguson,Local Authority Councillor,2022-05-03,2024-09-02,True,Glasgow City Council,False,False,,"City Chamber, George Square, Glasgow G2 1DU",,https://interests-api.parliament.uk/api/v1/Interests/6428,,,,,,
6848,District Councillor - West Oxfordshire District Council,,2024-08-01,2024-08-01,,Employment and earnings,5325,Charlie Maynard,District Councillor,,,False,West Oxfordshire District Council,False,False,District Council,"Wood Green, Witney, Oxon, OX28 1NB",,https://interests-api.parliament.uk/api/v1/Interests/6848,,,,,,
6258,Director - Gisborne Ltd,,2024-08-01,2024-08-01,,Employment and earnings,5203,Alison Griffiths,Director,,,False,Gisborne Ltd,True,True,"Strategy and Marketing Consulting, Technology Sector",,,https://interests-api.parliament.uk/api/v1/Interests/6258,,,,,,
8176,Councillor - Colchester City Council,,2024-07-30,2024-08-01,,Employment and earnings,5042,Pam Cox,Councillor,,,False,Colchester City Council,False,False,Local Authority,"Rowan House, Sheepen Road, Colchester CO3 3WG",,https://interests-api.parliament.uk/api/v1/Interests/8176,,,,,,
8577,"Vice Chair, London Councils Transport & Environment Committee - London Councils",,2024-08-01,2024-08-01,,Employment and earnings,5075,Deirdre Costigan,"Vice Chair, London Councils Transport & Environment Committee",,2024-07-18,True,London Councils,False,False,,"59½ Southwark Street, London, SE1 0AL",,https://interests-api.parliament.uk/api/v1/Interests/8577,,,,,,
6655,Principal Consultant - AtkinsRéalis,,2024-08-01,2024-08-01,,Employment and earnings,5318,Olly Glover,Principal Consultant,,2024-07-25,True,AtkinsRéalis,False,False,"Multi-national engineering, services, and consultancy firm","Woodcote Grove, Ashley Road, Epsom, Surrey KT18 5BW",,https://interests-api.parliament.uk/api/v1/Interests/6655,,,,,,
9025,Senior Manager at Tech Firm - McKenzie Intelligence Services,,2024-08-01,2024-08-01,,Employment and earnings,5258,Louise Jones,Senior Manager at Tech Firm,,2024-06-30,True,McKenzie Intelligence Services,False,False,Insurtech analysing the impact of natural disasters,"29 Throgmorton Street, London EC2N 2AT",,https://interests-api.parliament.uk/api/v1/Interests/9025,,,,,,
6588,Director and employee - Environmental Policy Consulting,,2024-08-01,2024-08-01,,Employment and earnings,5122,Manuela Perteghella,Director and employee,,2024-07-08,True,Environmental Policy Consulting,False,True,consultancy on environmental policy,"29 Wood Street, Stratford-Upon-Avon, Warwickshire CV37 6JG",,https://interests-api.parliament.uk/api/v1/Interests/6588,,,,,,
8956,Councillor allowance - Medway Council,,2024-08-01,2024-08-01,,Employment and earnings,5298,Lauren Edwards,Councillor allowance,,,False,Medway Council,False,False,Unitary Local Authority,"Gun Wharf, Dock Road, Chatham, ME4 4TR",,https://interests-api.parliament.uk/api/v1/Interests/8956,,,,,,
6994,Columnist - Daily Telegraph,,2024-08-01,2024-08-01,,Employment and earnings,5062,Nick Timothy,Columnist,,,False,Daily Telegraph,False,False,National newspaper,111 Buckingham Palace Road SW1W 0DT,,https://interests-api.parliament.uk/api/v1/Interests/6994,,,,,,
6584,District Councillor - Stratford-on-Avon District Council,,2024-08-01,2024-08-01,,Employment and earnings,5122,Manuela Perteghella,District Councillor,,,False,Stratford-on-Avon District Council,False,False,local authority,Elizabeth House Church Street Stratford upon Avon CV37 6HX,,https://interests-api.parliament.uk/api/v1/Interests/6584,,,,,,
6167,Councillor - East Sussex County Council,,2024-08-01,2024-08-01,,Employment and earnings,5265,James MacCleary,Councillor,,2025-05-01,True,East Sussex County Council,False,False,,"County Hall, Lewes, BN7 1UE",,https://interests-api.parliament.uk/api/v1/Interests/6167,,,,,,
6359,"Ward Councillor, Herefordshire Council - Herefordshire Council",,2024-07-31,2024-07-31,,Employment and earnings,5249,Ellie Chowns,"Ward Councillor, Herefordshire Council",,,False,Herefordshire Council,False,False,,"Plough Lane, Hereford HR4 0LE",,https://interests-api.parliament.uk/api/v1/Interests/6359,,,,,,
8187,Central Bedfordshire Councillor - Central Bedfordshire Council,,2024-07-31,2024-07-31,,Employment and earnings,5100,Blake Stephenson,Central Bedfordshire Councillor,,,False,Central Bedfordshire Council,False,False,Local Authority,"Priory House, Monks Walk, Chicksands, Bedfordshire SG17 5TQ",,https://interests-api.parliament.uk/api/v1/Interests/8187,,,,,,
6736,Provost and Councillor - West Dunbartonshire,,2024-07-31,2024-07-31,,Employment and earnings,5057,Douglas McAllister,Provost and Councillor,,,False,West Dunbartonshire,False,False,,"Church St, Dumbarton G82 1QL",,https://interests-api.parliament.uk/api/v1/Interests/6736,,,,,,
6468,Compliance Officer - London Stock Exchange Group,,2024-07-31,2024-07-31,,Employment and earnings,5100,Blake Stephenson,Compliance Officer,,2024-07-05,True,London Stock Exchange Group,False,False,,"10 Paternoster Square, London EC4M 7LS",,https://interests-api.parliament.uk/api/v1/Interests/6468,,,,,,
6539,Head of Charity Fundraising - Royal Devon University Healthcare NHS Foundation Trust,,2024-07-31,2024-07-31,,Employment and earnings,5138,Ian Roome,Head of Charity Fundraising,,2024-07-12,True,Royal Devon University Healthcare NHS Foundation Trust,False,False,NHS Trust,"Wonford, Barrack Road, Exeter EX2 5DW",,https://interests-api.parliament.uk/api/v1/Interests/6539,,,,,,
8149,Deputy CEO - Open Government Partnership,,2024-07-31,2024-07-31,,Employment and earnings,5229,Joe Powell,Deputy CEO,,2024-07-04,True,Open Government Partnership,False,False,Registered Charity,"1 Horse Guards Avenue, London SW1A 2ER",False,https://interests-api.parliament.uk/api/v1/Interests/8149,,,,,,
6275,Company Director - Smart Vet Ltd (trading as Pet People),,2024-07-31,2024-07-31,,Employment and earnings,5241,Aphra Brandreth,Company Director,,,False,Smart Vet Ltd (trading as Pet People),False,True,Veterinary Clinics,"Central House, 124 High Street, Hampton Hill TW12 1NS",,https://interests-api.parliament.uk/api/v1/Interests/6275,,,,,,
8300,Director - Sask Optics Ltd,,2024-07-31,2024-07-31,,Employment and earnings,5120,Shockat Adam,Director,,,False,Sask Optics Ltd,False,True,Chain of Optometry Practices,"T03 The Atkins Building, Lower Bond Street, Hinckley, Leicestershire LE10 1QU",,https://interests-api.parliament.uk/api/v1/Interests/8300,,,,,,
7173,Project Manager - Hertfordshire County Council,,2024-07-31,2024-07-31,,Employment and earnings,5130,Matt Turmaine,Project Manager,,2024-07-31,True,Hertfordshire County Council,False,False,,"County Hall, Pegs Lane, Hertford, Hertfordshire SG13 8DF",False,https://interests-api.parliament.uk/api/v1/Interests/7173,,,,,,
3869,Speaking engagements - Coulthwaite Group Pte Ltd (trading as CWG Speakers),,,2024-07-31,2024-05-02,Employment and earnings,4475,Suella Braverman,Speaking engagements,,,False,Coulthwaite Group Pte Ltd (trading as CWG Speakers),False,False,,"21 Woodlands Close, #08- 44, Primz Bizhub Singapore 737854",True,https://interests-api.parliament.uk/api/v1/Interests/3869,,,,,,
6012,Employment - Joseph Rowntree Foundation,,2024-07-31,2024-07-31,,Employment and earnings,5282,Dan Tomlinson,Employment,,2024-07-06,True,Joseph Rowntree Foundation,False,False,,"40 Water End, York YO30 6WP",,https://interests-api.parliament.uk/api/v1/Interests/6012,,,,,,
6289,Councillor at Gravesham Borough Council - Gravesham Borough Council,,2024-07-31,2024-07-31,,Employment and earnings,5269,Dr Lauren Sullivan,Councillor at Gravesham Borough Council,,,False,Gravesham Borough Council,False,False,,"Civic Centre, Gravesend, Kent DA12 1AU",,https://interests-api.parliament.uk/api/v1/Interests/6289,,,,,,
7897,Councillor - Chelmsford City Council,,2024-07-31,2024-07-31,,Employment and earnings,5073,Marie Goldman,Councillor,,,False,Chelmsford City Council,False,False,Chelmsford City Council,"Civic Centre, Duke Street, Chelmsford CM1 1JE",,https://interests-api.parliament.uk/api/v1/Interests/7897,,,,,,
6887,"County Councillor (and until 29 July 2024, Cabinet Member) - Carmarthenshire County Council",,2024-07-30,2024-07-30,2025-02-11,Employment and earnings,5177,Ann Davies,"County Councillor (and until 29 July 2024, Cabinet Member)",2017-05-05,2025-01-20,True,Carmarthenshire County Council,False,False,,"County Hall, Carmarthen SA31 1JP",,https://interests-api.parliament.uk/api/v1/Interests/6887,,,,,,
7935,Leader of the Labour Group (LGA) - Local Government Association,,2024-07-29,2024-07-30,,Employment and earnings,5180,Nesil Caliskan,Leader of the Labour Group (LGA),,2024-07-04,True,Local Government Association,False,True,,"18 Smith Square, Westminster, London SW1P 3HZ",,https://interests-api.parliament.uk/api/v1/Interests/7935,,,,,,
8268,Councillor - Perth and Kinross Council,,2024-07-30,2024-07-30,2024-11-20,Employment and earnings,5196,Brian Leishman,Councillor,,2024-07-31,True,Perth and Kinross Council,False,False,Local Government.,"Pullar House, Kinnoull Street, Perth PH1 5GD",,https://interests-api.parliament.uk/api/v1/Interests/8268,,,,,,
