ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice
6464,,"Senior Researcher - Union of Shop, Distributive and Allied Workers (Usdaw)",30/07/2024,30/07/2024,,Employment and earnings,Mr Connor Rand,5159,Senior Researcher,,08/07/2024,TRUE,"Union of Shop, Distributive and Allied Workers (Usdaw)",FALSE,FALSE,,"Quays, Voyager Building, 2 Furness Quay, Salford M503XZ",FALSE
7521,,City Councillor - Stoke-on-Trent City Council,30/07/2024,30/07/2024,,Employment and earnings,David Williams,5151,City Councillor,,,FALSE,Stoke-on-Trent City Council,FALSE,FALSE,,"Civic Centre, Glebe Street, ST4 1HH",
6886,,Senior Public Affairs Officer - Prospect trade union,30/07/2024,30/07/2024,,Employment and earnings,Tom Rutland,5222,Senior Public Affairs Officer,,05/07/2024,TRUE,Prospect trade union,FALSE,FALSE,,"100 Rochester Row, London SW1P 1JP",
7158,,Elected Member of East Dunbartonshire Council - East Dunbartonshire Council,30/07/2024,30/07/2024,,Employment and earnings,Susan Murray,5157,Elected Member of East Dunbartonshire Council,,,FALSE,East Dunbartonshire Council,FALSE,FALSE,,"Southbank Marina, 12 Strathkelvin Place, Kirkintilloch, Glasgow, G66 1TJ",
6292,,Senior Associate - Standard Chartered Bank,30/07/2024,30/07/2024,,Employment and earnings,James McMurdock,5361,Senior Associate,,08/07/2024,TRUE,Standard Chartered Bank,FALSE,FALSE,Bank,"1 Basinghall Avenue, London, EC2V 5DD",
6285,,Post-doctoral researcher - Durham University,30/07/2024,30/07/2024,,Employment and earnings,Peter Swallow,5165,Post-doctoral researcher,,05/07/2024,TRUE,Durham University,FALSE,FALSE,University,"The Palatine Centre, University, Stockton Rd, Durham DH1 3LE",
8060,,Finance Director - Access-The Foundation for Social Investment,30/07/2024,30/07/2024,,Employment and earnings,Chris Coghlan,5198,Finance Director,,04/07/2024,TRUE,Access-The Foundation for Social Investment,FALSE,FALSE,UK registered charity,"8-10 New Fetter Lane, London EC4A 1AZ",
6887,,"County Councillor (and until 29 July 2024, Cabinet Member) - Carmarthenshire County Council",30/07/2024,30/07/2024,,Employment and earnings,Ann Davies,5177,"County Councillor (and until 29 July 2024, Cabinet Member)",,,FALSE,Carmarthenshire County Council,FALSE,FALSE,,"County Hall, Carmarthen SA31 1JP",
8078,,Metro Mayor of the West of England - West of England Mayoral Combined Authority,30/07/2024,30/07/2024,,Employment and earnings,Dan Norris,221,Metro Mayor of the West of England,,,FALSE,West of England Mayoral Combined Authority,FALSE,FALSE,Regional Government,"Rivergate House, 70 Redcliff Street, Redcliff Bristol BS1 6AL",
6644,,Humanities Teacher - Endeavour Multi-Academy Trust,30/07/2024,30/07/2024,,Employment and earnings,Tristan Osborne,5220,Humanities Teacher,,09/07/2024,TRUE,Endeavour Multi-Academy Trust,FALSE,FALSE,Education,"Parsons Lane, Wilmington, Kent DA2 7BB",
8268,,Councillor - Perth and Kinross Council,30/07/2024,30/07/2024,,Employment and earnings,Brian Leishman,5196,Councillor,,,FALSE,Perth and Kinross Council,FALSE,FALSE,Local Government.,"Pullar House, Kinnoull Street, Perth PH1 5GD",
8290,,Director of Labour Together - Labour Together,30/07/2024,30/07/2024,,Employment and earnings,Josh Simons,5060,Director of Labour Together,01/10/2022,05/07/2024,TRUE,Labour Together,FALSE,FALSE,a political think tank,"Langley House, Park Road, East Finchley, London N2 8EY",
8196,,Trade Union Official - GMB Union,30/07/2024,30/07/2024,,Employment and earnings,Laurence Turner,5234,Trade Union Official,,05/07/2024,TRUE,GMB Union,FALSE,FALSE,,"22 Stephenson Way, London NW1 2HD",
6678,,County Councillor - Oxfordshire County Council,29/07/2024,29/07/2024,,Employment and earnings,Freddie van Mierlo,5296,County Councillor,,,FALSE,Oxfordshire County Council,FALSE,FALSE,,"County Hall, New Road, Oxford OX1 1ND",
6019,,Trade Union Official - UNISON,29/07/2024,29/07/2024,,Employment and earnings,Neil Duncan-Jordan,5359,Trade Union Official,,05/07/2024,TRUE,UNISON,FALSE,FALSE,,"130 Euston Road, London NW1 2AY",FALSE
6622,,Self employed consultant - Family Rights Group,29/07/2024,29/07/2024,,Employment and earnings,Ms Julie Minns,5094,Self employed consultant,,22/05/2024,TRUE,Family Rights Group,FALSE,FALSE,Charity,"101 Pentonville Road, London N1 9LG",
7921,,Council Leader - London Borough of Enfield,29/07/2024,29/07/2024,,Employment and earnings,Nesil Caliskan,5180,Council Leader,,31/07/2024,TRUE,London Borough of Enfield,FALSE,FALSE,,"Civic Centre Silver Street, London EN1 3XA, United Kingdom",
5991,,Public Affairs Director - Hanbury Strategy,29/07/2024,29/07/2024,,Employment and earnings,Chris Ward,5276,Public Affairs Director,,30/05/2024,TRUE,Hanbury Strategy,FALSE,FALSE,Public Affairs,"2 London Bridge, London SE1 9RA",
6635,,Assistant General Secretary - Co-operative Party,29/07/2024,29/07/2024,,Employment and earnings,Emma Foody,5029,Assistant General Secretary,,05/07/2024,TRUE,Co-operative Party,FALSE,FALSE,Political Party,"U13, 83 Crampton Street, London SE17 3BQ",
7095,,Head of Adviceline - National Education Union,29/07/2024,29/07/2024,,Employment and earnings,Natalie Fleet,5053,Head of Adviceline,,31/07/2024,TRUE,National Education Union,FALSE,FALSE,,"Hamilton House, Mabledon Place, London WC1H 9BD",
7653,,Public Affairs Director - Portland,29/07/2024,29/07/2024,,Employment and earnings,Jade Botterill,5236,Public Affairs Director,,05/07/2024,TRUE,Portland,FALSE,FALSE,Communications agency,"Bankside 3, 90 - 100 Southwark Street, London SE1 0SW",
7883,,Councillor - Cambridge City Council,29/07/2024,29/07/2024,,Employment and earnings,Sam Carling,5308,Councillor,,,FALSE,Cambridge City Council,FALSE,FALSE,,"The Guildhall, Market Square, Cambridge CB2 3QJ",
7748,,Work as a solicitor. - Thompsons Solicitors LLP,29/07/2024,29/07/2024,,Employment and earnings,Warinder Juss,5230,Work as a solicitor.,,,FALSE,Thompsons Solicitors LLP,FALSE,FALSE,,"Congress House, Great Russell Street, London WC1B 3LW",
6759,,Borough Councillor - Eastleigh Borough Council,29/07/2024,29/07/2024,,Employment and earnings,Liz Jarvis,5040,Borough Councillor,,,FALSE,Eastleigh Borough Council,FALSE,FALSE,Borough Council,"Eastleigh House, Upper Market Street SO50 9YN",
8046,,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC). - The Centre for Medicinal Cannabis (CMC).,29/07/2024,29/07/2024,,Employment and earnings,George Freeman,4020,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC).,05/04/2024,,FALSE,The Centre for Medicinal Cannabis (CMC).,FALSE,FALSE,"CMC is a not for profit industry membership organisation focused on clinical research and development of cannabinoid medicines. The Centre has three platforms with the following trading names: The Association for the Cannabinoid Industry (ACI), which relates to cannabinoids as a food ingredient; The Medical Cannabis Alliance (MCA), which is for Cannabis Based Medical Products; and Cannabinoid Research and Development Group (CRDG).","10 Queen Street Place, London, England, EC4R 1BE.",TRUE
6576,,Councillor - North Lanarkshire Council,29/07/2024,29/07/2024,,Employment and earnings,Frank McNally,5183,Councillor,,,FALSE,North Lanarkshire Council,FALSE,FALSE,,"Civic Centre, Windmillhill Street, Motherwell, ML1 1AB",
7719,,Partner in law firm - Hausfeld & Co LLP,29/07/2024,29/07/2024,,Employment and earnings,Lucy Rigby,5333,Partner in law firm,,05/07/2024,TRUE,Hausfeld & Co LLP,FALSE,FALSE,Law firm,"12 Gough Square, London EC4A 3DW",
7768,,Co-leader of the Green Party of England and Wales - The Green Party of England and Wales,29/07/2024,29/07/2024,,Employment and earnings,Carla Denyer,5102,Co-leader of the Green Party of England and Wales,01/10/2021,04/07/2024,TRUE,The Green Party of England and Wales,FALSE,FALSE,Political party,"PO Box 78066, London, SE16 9GQ",
7732,,District Councillor - Bassetlaw District Council,29/07/2024,29/07/2024,,Employment and earnings,Jo White,5105,District Councillor,,05/07/2024,TRUE,Bassetlaw District Council,FALSE,FALSE,,"Queen's Buildings, Potter Street, Worksop S80 1PH",
6579,,Parliamentary Aide - Mark Griffin MSP,29/07/2024,29/07/2024,,Employment and earnings,Frank McNally,5183,Parliamentary Aide,,08/07/2024,TRUE,Mark Griffin MSP,FALSE,FALSE,,"The Scottish Parliament, The Royal Mile, Edinburgh EH99 1SP",
6884,,Member - Berkshire Fire Authority,29/07/2024,29/07/2024,,Employment and earnings,Mr Joshua Reynolds,5343,Member,,,FALSE,Berkshire Fire Authority,FALSE,FALSE,,"Pincents Kiln Industrial Park, Newsham Court, Calcot, Reading RG31 7SD",
7509,,Trade Union Organiser - GMB Union,29/07/2024,29/07/2024,,Employment and earnings,Lola McEvoy,5037,Trade Union Organiser,,05/07/2024,TRUE,GMB Union,FALSE,FALSE,,"St James Business Park, 81 Linwood Road, Paisley PA3 3BB",
7745,,Energy markets transaction advisory. - Pexapark (UK) Limited,29/07/2024,29/07/2024,,Employment and earnings,Jack Rankin,5340,Energy markets transaction advisory.,,,FALSE,Pexapark (UK) Limited,FALSE,FALSE,Renewable energy advisory and software company.,"c/o BDO LLP, 55 Baker Street, London W1U 7EU",
7955,,Teacher - Coventry City Council,29/07/2024,29/07/2024,,Employment and earnings,Jodie Gosling,5036,Teacher,,04/07/2024,TRUE,Coventry City Council,FALSE,FALSE,Primary school,"Joseph Cash Primary School, Owenford Rd, Coventry CV63FS",
6552,,Local Authority Councillor and Council Leader - Stirling Council,29/07/2024,29/07/2024,,Employment and earnings,Chris Kane,5155,Local Authority Councillor and Council Leader,,,FALSE,Stirling Council,FALSE,FALSE,local authority,"Pitt Terrace, Stirling FK82EJ",
8014,,Partner in communications agency - Headland Consultancy,29/07/2024,29/07/2024,,Employment and earnings,Gregor Poynton,5167,Partner in communications agency,,05/07/2024,TRUE,Headland Consultancy,FALSE,FALSE,"Agency supporting clients' financial and corporate communications, public affairs and campaigning.","Cannon Green, 27 Bush Lane, London EC4R 0AA",
7725,,"Councillor, West Lothian Council - West Lothian Council",29/07/2024,29/07/2024,,Employment and earnings,Kirsteen Sullivan,5179,"Councillor, West Lothian Council",,,FALSE,West Lothian Council,FALSE,FALSE,Local government,"Civic Centre, Howden South Rd, Livingston EH54 6FF",
6849,,Elected Councillor - London Borough of Barking and Dagenham,29/07/2024,29/07/2024,,Employment and earnings,Margaret Mullane,5272,Elected Councillor,,15/07/2024,TRUE,London Borough of Barking and Dagenham,FALSE,FALSE,Barking and Dagenham Council,"Town Hall, Barking, Essex",
6001,,Product Owner Hydrogen UK - Bosch Thermotechnology Ltd,26/07/2024,26/07/2024,,Employment and earnings,Tom Collins,5087,Product Owner Hydrogen UK,,05/07/2024,TRUE,Bosch Thermotechnology Ltd,FALSE,FALSE,"Worcester Bosch, manufacturer of domestic, commercial and industrial HVAC equipment.","Cotswold Way, Worcester WR4 9SW",
7589,,Senior Adviser (Science & Technology Investment) at Henham Strategy - Henham Strategy LTD,26/07/2024,26/07/2024,,Employment and earnings,George Freeman,4020,Senior Adviser (Science & Technology Investment) at Henham Strategy,23/05/2024,,FALSE,Henham Strategy LTD,FALSE,FALSE,"Henham Strategy is a private sector consultancy offering a range of services across public policy, public affairs, economics, strategy, and communications advice to its clients in both the public and private sectors, with a particular specialisation in local clusters of innovation led growth and is actively involved in trade and investment activities.","35-37 Ludgate Hill, London, England, EC4M 7JN",TRUE
7576,,Chief Executive - Resolution Foundation,26/07/2024,26/07/2024,,Employment and earnings,Torsten Bell,5069,Chief Executive,,04/07/2024,TRUE,Resolution Foundation,FALSE,FALSE,Charity,"2 Queen Anne's Gate, London SW1H 9AA",
7603,,Chairman of Advisory Board at Nodenza Venture Partners - Nodenza Venture Partners,26/07/2024,26/07/2024,,Employment and earnings,George Freeman,4020,Chairman of Advisory Board at Nodenza Venture Partners,20/05/2024,,FALSE,Nodenza Venture Partners,FALSE,FALSE,"Nodenza Venture Partners is a venture capital firm specialising in biotechnology and medical device invest-ments. The firm is a commercial organisation. It operates in the biotechnology, research & development, and medical device sectors.","228 Park Avenue South, PMB 67135, New York, NY, 10003-1502, United States",TRUE
7605,,Science and Technology Board Advisor at The Pioneer Group - Pioneer Group Limited,26/07/2024,26/07/2024,,Employment and earnings,George Freeman,4020,Science and Technology Board Advisor at The Pioneer Group,22/05/2024,,FALSE,Pioneer Group Limited,FALSE,FALSE,"Pioneer is a private company providing (to life science investment and services) venture building, venture in-vestment in early stage companies and development and operation of science facilities.","New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",TRUE
7119,,Director - AEC Ltd,26/07/2024,26/07/2024,,Employment and earnings,Mr Gideon Amos,5250,Director,,31/07/2024,TRUE,AEC Ltd,FALSE,TRUE,Chartered Architects and Town Planners,"198 High Street, Tonbridge, Kent TN9 1BE",
6467,,Communications Officer - Nottinghamshire and City of Nottingham Fire Authority,26/07/2024,26/07/2024,,Employment and earnings,Jacob Collier,5077,Communications Officer,,07/07/2024,TRUE,Nottinghamshire and City of Nottingham Fire Authority,FALSE,FALSE,Fire and rescue service,"Nottinghamshire Fire and Rescue Fire Service, Joint Headquarters, Sherwood Lodge, Arnold, Nottingham NG5 8PP",
6484,,Councillor - Calderdale Council,26/07/2024,26/07/2024,,Employment and earnings,Josh Fenton-Glynn,5295,Councillor,,,FALSE,Calderdale Council,FALSE,FALSE,,Halifax Town Hall HX1,
7520,,Partner of a law firm and consultant to a law firm. - Shepherd and Wedderburn LLP,26/07/2024,26/07/2024,,Employment and earnings,John Grady,5170,Partner of a law firm and consultant to a law firm.,,05/07/2024,TRUE,Shepherd and Wedderburn LLP,FALSE,FALSE,A law firm,9 Haymarket Square Edinburgh EH3 8FY,
6957,,Head of nursing - Kent and Medway NHS trust,26/07/2024,26/07/2024,,Employment and earnings,Sojan Joseph,5247,Head of nursing,,05/07/2024,TRUE,Kent and Medway NHS trust,FALSE,FALSE,,"Eastern and Costal area offices, Littlebourne Road, Canterbury CT1 1AZ",
7324,,Solicitor - Rachel Taylor Consultancy Limited,25/07/2024,25/07/2024,,Employment and earnings,Rachel Taylor,5065,Solicitor,,05/07/2024,TRUE,Rachel Taylor Consultancy Limited,FALSE,TRUE,Providing legal services to local solicitors firms including Evans Derry Solicitors,"The Old College, Ratcliffe Road, Atherstone, Warwickshire CV9 1LF",
6526,,Director - Mochico,25/07/2024,25/07/2024,,Employment and earnings,Freddie van Mierlo,5296,Director,,,FALSE,Mochico,TRUE,TRUE,Provides advisory services to clients,,
6522,,District Councillor - South Oxfordshire District Council,25/07/2024,25/07/2024,,Employment and earnings,Freddie van Mierlo,5296,District Councillor,,,FALSE,South Oxfordshire District Council,FALSE,FALSE,,Abbey House Abbey Close Abingdon OX14 3JE,
6685,,Director and CEO of consultancy company - Venture Xtreme Consultancy Limited,25/07/2024,25/07/2024,,Employment and earnings,Andy MacNae,5134,Director and CEO of consultancy company,,05/07/2024,TRUE,Venture Xtreme Consultancy Limited,TRUE,TRUE,,,
6941,,private medical practice - Private patient payments,25/07/2024,25/07/2024,,Employment and earnings,Peter Prinsley,5163,private medical practice,16/07/2024,,FALSE,Private patient payments,FALSE,FALSE,,[private],
7483,,Director of Communications - Clarion Housing Group,25/07/2024,25/07/2024,,Employment and earnings,Andrew Lewin,5061,Director of Communications,,06/07/2024,TRUE,Clarion Housing Group,FALSE,FALSE,,"6 More, London SE1 2DA",
7265,,Borough Councillor. - Ashford Borough council,25/07/2024,25/07/2024,,Employment and earnings,Sojan Joseph,5247,Borough Councillor.,,,FALSE,Ashford Borough council,FALSE,FALSE,Local government.,"Civic Centre, Tannery Ln, Ashford TN23 1PL",
7327,,Elected Councillor - North Warwickshire Borough Council,25/07/2024,25/07/2024,,Employment and earnings,Rachel Taylor,5065,Elected Councillor,,,FALSE,North Warwickshire Borough Council,FALSE,FALSE,District Council,"The Council House, South Street, Atherstone, Warwickshire CV9 1DE",
6068,,Lecturer - University of Bath,25/07/2024,25/07/2024,,Employment and earnings,Sarah Gibson,5239,Lecturer,,,FALSE,University of Bath,FALSE,FALSE,University,"The University of Bath, Claverton Down, Bath BA2 7AY",
7340,,Strategy Advisor NHS England - NHS England,25/07/2024,25/07/2024,,Employment and earnings,Kevin McKenna,5300,Strategy Advisor NHS England,,05/07/2024,TRUE,NHS England,FALSE,FALSE,NHS,"NHS England, Wellington House, London SE1 8EG",
6315,,NHS consultant surgeon - James Paget University Hospital,24/07/2024,24/07/2024,,Employment and earnings,Peter Prinsley,5163,NHS consultant surgeon,,,FALSE,James Paget University Hospital,FALSE,FALSE,,Great Yarmouth NR31 6LA,
6238,,Highland Councillor - Highland Council,24/07/2024,24/07/2024,,Employment and earnings,Mr Angus MacDonald,5362,Highland Councillor,,,FALSE,Highland Council,FALSE,FALSE,,"Glenurquart Road, Inverness IV3 5NX",
7125,,Leader of South Gloucestershire Council - South Gloucestershire Council,24/07/2024,24/07/2024,,Employment and earnings,Claire Young,5140,Leader of South Gloucestershire Council,,17/07/2024,TRUE,South Gloucestershire Council,FALSE,FALSE,,"Department for Resources and Business Change, PO Box 1953, Bristol BS37 0DE",FALSE
6322,,private medical practice - Peter Prinsley private medical practice,24/07/2024,24/07/2024,,Employment and earnings,Peter Prinsley,5163,private medical practice,,,FALSE,Peter Prinsley private medical practice,FALSE,FALSE,,"Spire Hospital Old Watton Road, Norwich NR4 7TD",
7276,,Councillor - Cheshire East Council,24/07/2024,24/07/2024,,Employment and earnings,Connor Naismith,5273,Councillor,,11/07/2024,TRUE,Cheshire East Council,FALSE,FALSE,Local Authority,"Westfields, Middlewich Road, Sandbach, Cheshire CW11 1HZ",
7183,,Chief Executive Officer (CEO) - Elmore Community Services,24/07/2024,24/07/2024,,Employment and earnings,Tom Hayes,5210,Chief Executive Officer (CEO),,05/07/2024,TRUE,Elmore Community Services,FALSE,FALSE,Mental health and domestic abuse charity,"213 Barns Road, Oxford OX4 3UT",
7260,,District Councillor - Mid Devon District Council,24/07/2024,24/07/2024,,Employment and earnings,Rachel Gilmour,5252,District Councillor,,,FALSE,Mid Devon District Council,FALSE,FALSE,Local Government,"Phoenix House, Phoenix Lane, Tiverton, Devon EX16 6PP",
6970,,Software Development Director - MIS Active Management Systems Limited,23/07/2024,23/07/2024,,Employment and earnings,Andrew Cooper,5195,Software Development Director,,04/07/2024,TRUE,MIS Active Management Systems Limited,FALSE,FALSE,Provider of software and services to the social housing sector,"Charnwood House, Gadbrook Business Centre, Northwich CW9 7UG",
7043,,County Councillor - Surrey County Council,23/07/2024,23/07/2024,,Employment and earnings,Rebecca Paul,5297,County Councillor,,,FALSE,Surrey County Council,FALSE,FALSE,,"Woodhatch Place, 11 Cockshot Hill, Reigate RH2 8EF",
6996,,Head of Partnerships - Yorkshire Water,23/07/2024,23/07/2024,,Employment and earnings,Lee Pitcher,5233,Head of Partnerships,,,FALSE,Yorkshire Water,FALSE,FALSE,,"Western House, Western Way, Halifax Road, Bradford BD6 2SZ",
6972,,Councillor - Cheshire West and Chester Council,23/07/2024,23/07/2024,,Employment and earnings,Andrew Cooper,5195,Councillor,,28/05/2024,TRUE,Cheshire West and Chester Council,FALSE,FALSE,,"The Portal, Wellington Road, Ellesmere Port, CH65 0BA",
6799,,Councillor - Inverclyde Council,23/07/2024,23/07/2024,,Employment and earnings,Martin McCluskey,5129,Councillor,,,FALSE,Inverclyde Council,FALSE,FALSE,,"Municipal Buildings, 24 Clyde Sq, Greenock PA15 1LY",
6997,,"Head of Campaigns, Communications and DIgital, the TUC - Trades Union Congress",23/07/2024,23/07/2024,,Employment and earnings,Antonia Bance,5048,"Head of Campaigns, Communications and DIgital, the TUC",,05/07/2024,TRUE,Trades Union Congress,FALSE,FALSE,Trade union,"Congress House, Great Russell St, London WC1B 3LS",
6867,,"Councillor (and until 17 July 2024, Council Leader) - South Ribble Borough Council",23/07/2024,23/07/2024,,Employment and earnings,Mr Paul Foster,5074,"Councillor (and until 17 July 2024, Council Leader)",,31/08/2024,TRUE,South Ribble Borough Council,FALSE,FALSE,,"West Paddock, Leyland, Lancashire PR25 1DH",
6790,,Director - We Believe in Israel,22/07/2024,22/07/2024,,Employment and earnings,Luke Akehurst,5112,Director,,03/07/2024,TRUE,We Believe in Israel,FALSE,FALSE,Pro-Israel campaign organisation,"First Floor, 5 Fleet Place, London EC4M 7RD",
6783,,Communications Advice (Own business) - Crimson Bridge Communications,22/07/2024,22/07/2024,,Employment and earnings,Graeme Downie,5275,Communications Advice (Own business),,19/07/2024,TRUE,Crimson Bridge Communications,TRUE,TRUE,Communications Advice (Member's Own Business),,
6775,,West Sussex County Councillor - West Sussex County Council,22/07/2024,22/07/2024,,Employment and earnings,John Milne,5329,West Sussex County Councillor,,,FALSE,West Sussex County Council,FALSE,FALSE,,"County Hall, Chichester, West Sussex PO19 1RG",
6832,,Solicitor - Thompsons Solicitors LLP,22/07/2024,22/07/2024,,Employment and earnings,Warinder Juss,5230,Solicitor,,,FALSE,Thompsons Solicitors LLP,FALSE,FALSE,,"Congress House, Great Russell Street, London WC1B 3LW",
6852,,Presenter - GB News Ltd,22/07/2024,22/07/2024,,Employment and earnings,Nigel Farage,5091,Presenter,,,FALSE,GB News Ltd,FALSE,FALSE,,"Riverbank House, 2 Swan Lane, London EC4R3TT",
6904,,Employment: Senior Communications Manager - Pay.UK,22/07/2024,22/07/2024,,Employment and earnings,Matthew Patrick,5162,Employment: Senior Communications Manager,,04/07/2024,TRUE,Pay.UK,FALSE,FALSE,Payment Systems Operator,"2 Thomas More Square, London E1W 1YN",
6079,,Councillor - London Borough of Sutton,22/07/2024,22/07/2024,,Employment and earnings,Luke Taylor,5103,Councillor,,,FALSE,London Borough of Sutton,FALSE,FALSE,Local Authority,"St Nicholas Way, Sutton SM1 1EA",
6777,,District Councillor - Horsham District Council,22/07/2024,22/07/2024,,Employment and earnings,John Milne,5329,District Councillor,06/05/2019,,FALSE,Horsham District Council,FALSE,FALSE,,"Park House, North Street, Horsham RH12 1RL",
6926,,Legal services - Bower Cotton,22/07/2024,22/07/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,22/04/2024,23/05/2024,TRUE,Bower Cotton,FALSE,FALSE,Solicitors,"34 Ely Place, Holborn, London EC1N 6TD",
6022,,Media Planning Manager - Channel 4 Television,22/07/2024,22/07/2024,,Employment and earnings,Natasha Irons,5119,Media Planning Manager,25/02/2008,19/07/2024,TRUE,Channel 4 Television,FALSE,FALSE,Television broadcaster,"124 Horseferry Road, London SW1P 2TX",
6789,,Secretary - Labour First Ltd,22/07/2024,22/07/2024,,Employment and earnings,Luke Akehurst,5112,Secretary,,03/07/2024,TRUE,Labour First Ltd,TRUE,TRUE,Political organisation within the Labour Party,,
6919,,Legal Services - Bachubhai Munim & Co,22/07/2024,22/07/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal Services,01/09/2016,18/07/2018,TRUE,Bachubhai Munim & Co,FALSE,FALSE,Advocates & Solicitors,"312 Tulsiani Chambers, Mumbai",
6866,,Councillor - Swindon Borough council,22/07/2024,22/07/2024,,Employment and earnings,Will Stone,5035,Councillor,,,FALSE,Swindon Borough council,FALSE,FALSE,,"Civic Offices, Euclid St, Swindon SN12JH",
6115,,Advisor - Local Government Association,18/07/2024,19/07/2024,,Employment and earnings,Shaun Davies,5041,Advisor,05/07/2024,31/07/2024,TRUE,Local Government Association,FALSE,FALSE,,"Smith Square, London SW1P 3HZ",
6771,,"District Councillor, Chair of Scrutiny Committee & Labour Group Leader - Forest of Dean District Council",19/07/2024,19/07/2024,,Employment and earnings,Matt Bishop,5323,"District Councillor, Chair of Scrutiny Committee & Labour Group Leader",,,FALSE,Forest of Dean District Council,FALSE,FALSE,,"High Street, Coleford GL16 8HG",
6733,,Director - Ashley Fox Consulting Ltd,19/07/2024,19/07/2024,,Employment and earnings,Sir Ashley Fox,5101,Director,,05/07/2024,TRUE,Ashley Fox Consulting Ltd,TRUE,TRUE,,,
6686,,Councillor - Derby City Council,19/07/2024,19/07/2024,,Employment and earnings,John Whitby,5342,Councillor,,,FALSE,Derby City Council,FALSE,FALSE,,"Corporation Street, Derby DE1 2FS",
6768,,Head of Labour Link - UNISON,19/07/2024,19/07/2024,,Employment and earnings,Mark Ferguson,5031,Head of Labour Link,01/01/2016,05/07/2024,TRUE,UNISON,FALSE,FALSE,Trade Union,"130 Euston Road, London NW1 2AY",
6753,,Councillor - Fife Council,19/07/2024,19/07/2024,,Employment and earnings,Graeme Downie,5275,Councillor,,21/07/2024,TRUE,Fife Council,FALSE,FALSE,Fife Council (Local Government),"Fife House, North Street Glenrothes KY7 5LT",
6700,,Strategy and Exit Planning Executive - British International Investment plc,19/07/2024,19/07/2024,,Employment and earnings,Noah Law,5302,Strategy and Exit Planning Executive,,09/07/2024,TRUE,British International Investment plc,FALSE,FALSE,,"123 Victoria Street, London, SW1E 6DE",
6318,,Writing a book - RCW Literary Agency,16/07/2024,18/07/2024,,Employment and earnings,Yuan Yang,5267,Writing a book,11/07/2024,,FALSE,RCW Literary Agency,FALSE,FALSE,Literary agency,"20 Powis Mews, London W11 1JN",
6656,,Regional Secretary - Trades Union Congress,18/07/2024,18/07/2024,,Employment and earnings,Lee Barron,5315,Regional Secretary,,05/07/2024,TRUE,Trades Union Congress,FALSE,FALSE,,"TUC, Great Russell Street, London WC1B 3LS",
6107,,Councillor and Council Leader - Telford and Wrekin Council,18/07/2024,18/07/2024,,Employment and earnings,Shaun Davies,5041,Councillor and Council Leader,,,FALSE,Telford and Wrekin Council,FALSE,FALSE,Local Government,"Telford and Wrekin Council,  Southwater 1, Telford TF34JG",
6249,,District Councillor - North Herts District Council,18/07/2024,18/07/2024,,Employment and earnings,Chris Hinchliff,5244,District Councillor,,15/07/2024,TRUE,North Herts District Council,FALSE,FALSE,,"North Herts Council, Gernon Road, Letchworth Garden City SG6 3JF",
6653,,Non Executive Director - Quidnet REIT Ltd,18/07/2024,18/07/2024,,Employment and earnings,Richard Tice,5161,Non Executive Director,,,FALSE,Quidnet REIT Ltd,FALSE,TRUE,Property Investment,24 Berkeley Square,
6670,,Councillor - Dudley Metropolitan Borough Council,18/07/2024,18/07/2024,,Employment and earnings,Cat Eccles,5293,Councillor,,,FALSE,Dudley Metropolitan Borough Council,FALSE,FALSE,,"Council House, 1 Priory Road, Dudley DY1 1HJ",
6240,,Physiotherapist - Dudley Group NHS Foundation Trust,15/07/2024,17/07/2024,,Employment and earnings,Sonia Kumar,5274,Physiotherapist,,,FALSE,Dudley Group NHS Foundation Trust,FALSE,FALSE,,"Russells Hall Hospital, Pensnett Road, Dudley DY1 2HQ",
6053,,Councillor - Birmingham City Council,10/07/2024,17/07/2024,,Employment and earnings,Ayoub Khan,5357,Councillor,,,FALSE,Birmingham City Council,FALSE,FALSE,,"Council House, Victoria Square, Birmingham B1 1BB",
5956,,Giving a speech - Tyndallwoods Solicitors,17/07/2024,17/07/2024,,Employment and earnings,Jess Phillips,4370,Giving a speech,,,FALSE,Tyndallwoods Solicitors,FALSE,FALSE,,"29 Woodbourne Road, Edgbaston, Birmingham B17 8BY",FALSE
6253,,Councillor - Hertfordshire County Council,15/07/2024,17/07/2024,,Employment and earnings,Lewis Cocking,5050,Councillor,,,FALSE,Hertfordshire County Council,FALSE,FALSE,,"County Hall, Pegs Lane, Hertford SG13 8DQ",
6093,,Councillor - Isle of Wight Council,11/07/2024,17/07/2024,,Employment and earnings,Mr Richard Quigley,5144,Councillor,,,FALSE,Isle of Wight Council,FALSE,FALSE,,"County Hall High Street, Newport IW PO30 1UD",
