ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
13136,Payment received on 25 July 2025 - £500.00,13135,2025-08-16,2025-08-18,,Employment and earnings - Ad hoc payments,4798,Gareth Bacon,True,2025-07-25,,Monetary,"This payment was made for opening the conference, making an introductory speech about frontier technologies and participating in a discussion panel",500.00,2.00,Estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13136
13006,"Payment received on 21 July 2025 - £40,803.94",11826,2025-08-18,2025-08-18,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-07-21,,Monetary,"quarterly stipend to cover expenses, including travel, necessary to attend meetings and conferences.",40803.94,30.00,This payment is purely to cover expenses so not for hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13006
13105,"Payment received on 21 July 2025 - £10,000.00",11622,2025-08-14,2025-08-15,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-07-21,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13105
13116,Payment received on 21 July 2025 - £381.60,5988,2025-08-13,2025-08-13,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-07-21,,Monetary,,381.60,1.00,total amount of time worked is 48 minutes on 02/07/25,True,confidential,False,confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13116
13117,"Payment received on 04 August 2025 - £1,869.84",5988,2025-08-13,2025-08-13,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-08-04,,Monetary,All work carried out prior to July 2024,1869.84,9.00,,True,confidential,False,confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13117
13118,Payment received on 05 August 2025 - £152.64,5988,2025-08-13,2025-08-13,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-08-05,,Monetary,All work carried out prior to July 2024,152.64,0.50,,True,confidential,False,confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13118
13109,Payment received on 25 July 2025 - £750.00,10669,2025-08-12,2025-08-12,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-07-25,Writing an article,Monetary,for 1 article.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13109
13099,Payment received on 29 July 2025 - £946.34,3835,2025-08-08,2025-08-11,,Employment and earnings - Ad hoc payments,4479,Nick Thomas-Symonds,True,2025-07-29,,Monetary,Royalties for books written before entering Parliament.,946.34,0.00,no additional hours,True,Bloomsbury Publishing PLC,False,"50 Bedford Square, London WC1B 3DB",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13099
13091,"Payment received on 12 March 2025 - £18,450.00",11317,2025-08-08,2025-08-08,,Employment and earnings - Ad hoc payments,172,Ms Diane Abbott,True,2025-03-12,,Monetary,Payment for autobiography sales,18450.00,0.00,,True,Viking Penguin,False,"20 Vauxhall Bridge Road, London SW1V 2SA.",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13091
13086,Payment received on 06 August 2025 - £189.50,11502,2025-08-07,2025-08-07,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-08-06,,Monetary,,189.50,8.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13086
13074,"Payment received on 06 August 2025 - £1,910.63",11413,2025-08-06,2025-08-06,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-08-06,,Monetary,,1910.63,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13074
13077,"Payment received on 28 July 2025 - £1,750.00",11770,2025-08-06,2025-08-06,,Employment and earnings - Ad hoc payments,188,Ed Davey,True,2025-07-28,,Monetary,Recording the audiobook,1750.00,40.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13077
13072,"Payment received on 31 July 2025 - £15,624.00",13071,2025-08-06,2025-08-06,,Employment and earnings - Ad hoc payments,5065,Rachel Taylor,True,2025-07-31,,Monetary,Dividends declared to cancel Director Loan account in order to wind up company.,15624.00,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13072
13046,"Payment received on 14 July 2025 - £2,517.02",12733,2025-08-05,2025-08-05,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-07-14,,In kind,Payment to cover the return airfare cost from London to Greece for the purpose of attending a Sulnox Advisory Board Meeting,2517.02,5.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13046
13062,"Payment received on 15 July 2025 - £38,000.00",6922,2025-08-05,2025-08-05,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2025-07-15,,Monetary,,38000.00,30.00,30 hours for work undertaken from 1 June 2025. The work is ongoing,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13062
13061,Payment received on 01 August 2025 - £460.00,11565,2025-08-04,2025-08-04,,Employment and earnings - Ad hoc payments,5161,Richard Tice,True,2025-08-01,,Monetary,,460.00,50.00,Estimate based on social media activity,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13061
13052,"Payment received on 30 June 2025 - £6,120.00",6762,2025-08-04,2025-08-04,,Employment and earnings - Ad hoc payments,5346,Calum Miller,True,2025-06-30,,Monetary,"Provision of one day's teaching, and associated preparation, on a course delivered by the Blavatnik School",6120.00,36.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13052
13042,"Payment received on 22 July 2025 - £31,753.40",6318,2025-08-01,2025-08-01,,Employment and earnings - Ad hoc payments,5267,Yuan Yang,True,2025-07-22,,Monetary,,31753.40,0.00,Advance due one year after initial publication of the book 'Private Revolutions'. The book was completed before entering Parliament,True,"Viking Penguin Inc, USA",False,"1745 Broadway, New York, NY 10019",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13042
13039,Payment received on 01 August 2025 - £300.00,11234,2025-08-01,2025-08-01,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-08-01,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13039
13026,"Payment expected for services on 24 July 2025 - £14,500.00",11008,2025-07-29,2025-07-30,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,False,2025-07-24,Speaking engagement,Monetary,,14500.00,1.50,,True,Primary Health Properties PLC,False,"5th Floor, Burdett House, 15-16 Buckingham St, London WC2N 6DU",UK Real Estate Investment Trust,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13026
13031,"Payment received on 30 July 2025 - £4,000.00",12266,2025-07-30,2025-07-30,,Employment and earnings - Ad hoc payments,4095,Steve Barclay,True,2025-07-30,,Monetary,,4000.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13031
13029,Payment received on 23 July 2025 - £143.56,11502,2025-07-30,2025-07-30,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-07-23,,Monetary,,143.56,8.00,estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13029
13028,Payment received on 30 July 2025 - £212.27,6031,2025-07-30,2025-07-30,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-07-30,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),212.27,1.50,Approximate hours worked,True,Thompsons Solicitors LLP,False,"Congress House, 26-28 Great Russell Street, London WC1B 3LW",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13028
13013,"Payment received on 28 July 2025 - £1,603.33",6031,2025-07-28,2025-07-28,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-07-28,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),1603.33,8.00,Approximate number of hours worked,True,Slater and Gordon UK Limited,False,"Dempster Building, Atlantic Way, Liverpool, Merseyside L3 4UU",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13013
12998,"Payment received on 23 July 2025 - £1,200.18",11413,2025-07-25,2025-07-28,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-07-23,,Monetary,,1200.18,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12998
13011,"Payment received on 27 June 2025 - £4,106.21",6036,2025-07-28,2025-07-28,,Employment and earnings - Ad hoc payments,5288,Dr Al Pinkerton,True,2025-06-27,,Monetary,Received for delivery of lectures and seminars in capacity as Visiting Professor of Geopolitics,4106.21,40.00,(This is an accurate account of the hours worked since January 2025),False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/13011
12993,"Payment received on 25 July 2025 - £3,762.50",6031,2025-07-25,2025-07-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-07-25,,Monetary,,3762.50,21.00,Approximate hours worked,True,Harding Evans Limited Liability Partnership t/a Harding Evans Solicitors,False,"Queens Chambers, 2 North Street, Newport, Gwent, NP20 1TE",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12993
12988,"Payment received on 17 July 2025 - £8,500.00",12649,2025-07-24,2025-07-24,,Employment and earnings - Ad hoc payments,4366,Sir James Cleverly,True,2025-07-17,,Monetary,,8500.00,12.00,,True,Allen Overy Shearman Sterling LLP,False,"1 Bishops Square, London E1 6AD",Multinational Law Firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12988
12984,Payment received on 21 July 2025 - £300.00,12983,2025-07-24,2025-07-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-07-21,,Monetary,Speakers fee,300.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12984
12943,Payment received on 21 July 2025 - £250.00,3680,2025-07-21,2025-07-21,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-07-21,,Monetary,Writing an article published on 28th June 2025,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12943
12954,Payment expected for services on 16 July 2025 - £150.00,3818,2025-07-21,2025-07-21,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2025-07-16,,Monetary,For a meeting,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12954
12946,"Payment received on 17 July 2025 - £4,100.00",3715,2025-07-21,2025-07-21,,Employment and earnings - Ad hoc payments,4040,Chris Evans,True,2025-07-17,,Monetary,Further advance for writing a book.,4100.00,100.00,,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC18 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12946
12923,Payment received on 17 July 2025 - £300.00,11234,2025-07-18,2025-07-18,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-07-17,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12923
12934,"Payment received on 18 July 2025 - £1,500.00",6031,2025-07-18,2025-07-18,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-07-18,,Monetary,,1500.00,7.50,Approximate number of hours worked,True,Powell & Co,False,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London, SE18 6HG",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12934
12930,Payment received on 02 July 2025 - £280.00,12725,2025-07-18,2025-07-18,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-07-02,,Monetary,For 7 shows.,280.00,1.15,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12930
12919,"Payment received on 09 July 2025 - £1,465.02",11729,2025-07-17,2025-07-17,,Employment and earnings - Ad hoc payments,4118,Sir Julian Smith,True,2025-07-09,,Monetary,Expenses reimbursed for travelling to a voluntary Board meeting attended.,1465.02,0.00,I have not specified the number of hours because this expense payment related to attendance at a voluntary board meeting in my capacity as Chair,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12919
12920,"Payment received on 01 June 2025 - £4,100.00",4136,2025-07-17,2025-07-17,,Employment and earnings - Ad hoc payments,1171,Liam Byrne,True,2025-06-01,,Monetary,Advance for book,4100.00,40.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12920
12906,"Payment received on 27 June 2025 - £1,131.00",5988,2025-07-16,2025-07-16,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-06-27,,Monetary,,1131.00,3.00,"21/4/25 1.5hours
23/4/25 1.5hours",True,confidential,False,confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12906
12851,"Payment received on 25 June 2025 - £2,392.50",11839,2025-07-09,2025-07-14,,Employment and earnings - Ad hoc payments,350,Sir John Hayes,True,2025-06-25,,Monetary,,2392.50,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12851
12873,Payment received on 09 July 2025 - £51.91,11502,2025-07-11,2025-07-11,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-07-09,,Monetary,,51.91,3.00,This is an estimated number of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12873
12871,"Payment received on 08 July 2025 - £2,250.00",10930,2025-07-10,2025-07-11,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-07-08,,Monetary,For articles,2250.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12871
12874,Payment received on 25 June 2025 - £105.74,11502,2025-07-11,2025-07-11,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-06-25,,Monetary,,105.74,9.00,This is an estimated number of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12874
12875,"Payment received on 09 July 2025 - £1,594.68",11413,2025-07-11,2025-07-11,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-07-09,,Monetary,,1594.68,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12875
12839,"Payment received on 30 June 2025 - £1,000.00",12619,2025-07-09,2025-07-09,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-06-30,,Monetary,,1000.00,25.00,estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12839
12826,Payment received on 08 July 2025 - £180.00,12031,2025-07-08,2025-07-08,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-07-08,,Monetary,,180.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12826
12825,"Payment received on 27 June 2025 - £4,000.00",12266,2025-07-08,2025-07-08,,Employment and earnings - Ad hoc payments,4095,Steve Barclay,True,2025-06-27,,Monetary,,4000.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12825
12830,Payment received on 03 July 2025 - £84.48,4353,2025-07-08,2025-07-08,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2025-07-03,,Monetary,,84.48,0.00,,True,Ulverscroft - Isis Publishing,False,"The Green, Bradgate Road, Anstey, Leicester, Leicestershire LE7 7FU",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12830
12818,Payment received on 10 June 2025 - £300.00,5774,2025-07-04,2025-07-07,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-06-10,,Monetary,For my appearance on the Loose Women show,300.00,5.00,including preparation time,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12818
12819,Payment received on 03 July 2025 - £200.00,3694,2025-07-07,2025-07-07,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-07-03,,Monetary,Article published by The Express on 6th May 2025.,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12819
12806,"Payment received on 28 March 2025 - £8,000.00",12175,2025-07-07,2025-07-07,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-03-28,,Monetary,,8000.00,1.00,,True,Jefferies International Limited,False,"100 Bishopsgate, London EC2N 4JL",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12806
12809,"Payment received on 29 May 2025 - £2,000.00",11842,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-05-29,,Monetary,,2000.00,2.00,Charged and received a one-off payment from The Guy Foundation for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12809
12810,"Payment received on 29 June 2025 - £3,000.00",11842,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-06-29,,Monetary,,3000.00,2.00,Charged and received a one-off payment from The Guy Foundation for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12810
12811,"Payment received on 11 June 2025 - £2,000.00",11256,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-06-11,,Monetary,,2000.00,2.00,Charged and received a one-off payment from Nighthawk Partners for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12811
12752,Payment received on 27 June 2025 - £180.00,12134,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-06-27,,Monetary,,180.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12752
12750,Payment received on 20 June 2025 - £300.00,12134,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-06-20,,Monetary,,300.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12750
12743,"Payment received on 25 June 2025 - £1,500.00",10669,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-06-25,Writing two articles for the LBC app/ website,Monetary,for two articles,1500.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12743
12732,Payment received on 30 May 2025 - £800.00,12175,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-05-30,,Monetary,Payment received for speaking at a dinner event.,800.00,3.00,(This is Used to offset office costs.),True,Emissary Partners,False,"29 Farm Street, London, W1J 5RL",Investment Advisors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12732
12741,"Payment received on 30 June 2025 - £10,377.02",4341,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2025-06-30,,Monetary,,10377.02,184.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12741
12742,"Payment received on 26 June 2025 - £3,625.00",9814,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,5116,Chris McDonald,True,2025-06-26,,Monetary,,3625.00,50.00,Approximately,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12742
12728,Payment received on 13 June 2025 - £250.00,4321,2025-06-27,2025-06-27,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-06-13,,Monetary,For one show.,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12728
12726,Payment received on 29 May 2025 - £320.00,12725,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-05-29,,Monetary,For 8 interviews.,320.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12726
12716,"Payment received on 26 June 2025 - £20,000.00",11008,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-26,Speaking engagement,Monetary,,20000.00,8.00,,True,Centerview Partners UK LLP,False,"10 Norwich Street, London EC4A 1BD",Investment Banking and Advisory Firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12716
12620,"Payment received on 11 June 2025 - £1,050.10",11413,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-06-11,,Monetary,,1050.10,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12620
12722,Payment received on 26 June 2025 - £250.00,12721,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-26,Speaking engagement,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12722
12720,"Payment received on 25 June 2025 - £1,341.75",11413,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-06-25,,Monetary,,1341.75,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12720
12706,"Payment received on 25 June 2025 - £3,056.23",6031,2025-06-25,2025-06-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-06-25,,Monetary,(Includes 15% to be deducted on account of Chambers fees),3056.23,23.00,Approximate hours worked,True,Powell & Co,False,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London SE18 6HG",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12706
12697,"Payment received on 20 June 2025 - £16,000.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-20,Speaking engagement,Monetary,,16000.00,3.50,,True,Crowell and Moring UK LLP,False,"199 Bishopsgate, London, EC2M 3TY",International Law Firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12697
12695,"Payment received on 12 June 2025 - £2,400.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-12,Speaking engagement,Monetary,,2400.00,1.00,,True,Fabric Ventures LLP,False,"58 Wood Lane, London W12 7RZ",Venture Capital,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12695
12701,"Payment received on 13 June 2025 - £4,387.27",4353,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2025-06-13,,Monetary,,4387.27,0.00,,True,Citic Press Corporation,False,"8-10F Block, 2 Fusheng Bldg, A4 Huixin East Street, Beijing, 100029 China",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12701
12696,"Payment received on 12 June 2025 - £16,000.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-12,Speaking engagement,Monetary,,16000.00,2.00,,True,MiP (Marketing in Partnership Ltd),False,"New London House, 172 Drury Lane, London WC2B 5QR",Event organisers,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12696
12684,"Payment received on 12 June 2025 - £11,925.00",5988,2025-06-23,2025-06-23,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-06-12,,Monetary,Payment for work carried out prior to 4th July 2024,11925.00,60.00,All work carried out prior to 4th July 2024,True,Confidential,False,Confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12684
12678,Payment received on 18 June 2025 - £272.48,6031,2025-06-20,2025-06-20,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-06-18,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),272.48,3.00,Approximate number of hours worked,True,Thompsons Solicitors LLP,False,"Congress House, 26-28 Great Russell Street, London WC1B 3LW",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12678
12650,"Payment received on 21 May 2025 - £21,250.00",12649,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,4366,Sir James Cleverly,True,2025-05-21,,Monetary,,21250.00,30.00,"Preparation, research, briefing and travelling",True,Purus,False,"5th Floor, 30 Panton street, London, SW1Y 4AJ",Maritime services for gas transport and offshore wind industries,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12650
12651,"Payment received on 21 May 2025 - £7,267.50",12649,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,4366,Sir James Cleverly,True,2025-05-21,,Monetary,,7267.50,12.00,preparation,True,KPMG LLP,False,"15 Canada Square, London, E14 5GL","Multi National professional services network, providing audit, tax and advisory services.",False,,,,https://interests-api.parliament.uk/api/v1/Interests/12651
12665,Payment received on 16 June 2025 - £900.00,12101,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-06-16,,Monetary,various ad hoc media appearances,900.00,25.00,approximate depending on research required,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12665
12652,"Payment received on 30 May 2025 - £4,000.00",12266,2025-06-17,2025-06-17,,Employment and earnings - Ad hoc payments,4095,Steve Barclay,True,2025-05-30,,Monetary,,4000.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12652
12636,"Payment received on 31 May 2025 - £4,539.95",4341,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2025-05-31,,Monetary,,4539.95,80.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12636
12638,Payment received on 12 June 2025 - £250.00,3680,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-06-12,,Monetary,Article published on 16th May,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12638
12634,Payment expected for services on 13 June 2025 - £150.00,12296,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,False,2025-06-13,,Monetary,One article written,150.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12634
12608,"Payment received on 06 June 2025 - £10,000.00",11622,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-06-06,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12608
12624,Payment expected for services on 06 June 2025 - £150.00,12296,2025-06-13,2025-06-13,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,False,2025-06-06,,Monetary,One article written,150.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12624
12621,"Payment received on 03 June 2025 - £1,000.00",12619,2025-06-12,2025-06-13,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-06-03,,Monetary,,1000.00,20.00,For various seminars that I was asked to speak at and or chair,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12621
12614,"Payment received on 15 May 2025 - £156,435.24",12316,2025-06-11,2025-06-12,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-05-15,,Monetary,,156435.24,2.50,,True,Makena Capital,False,"Makena Capital Management LLP, 2755 Sand Hill Road, Suite 200, Menlo Park, CA 94025 USA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12614
12615,"Payment received on 19 May 2025 - £188,476.20",12316,2025-06-11,2025-06-12,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-05-19,,Monetary,,188476.20,4.00,,True,Chosun Media,False,"The Chosunilbo, 30 Sejong-daero 21 gil, Jung-gu, Seoul, Korea",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12615
12618,"Payment received on 10 June 2025 - £2,250.00",10930,2025-06-12,2025-06-12,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-06-10,,Monetary,Articles,2250.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12618
